0,1,2
0.0187812056606,Izalci (PSDB-DF),Ricardo Izar (PSD-SP)
0.0413449115297,Izalci (PSDB-DF),Veneziano (PMDB-PB)
0.0413449115297,Cabuçu (PMDB-AP),Izalci (PSDB-DF)
0.0255654996282,Izalci (PSDB-DF),Nelson Marquezelli (PTB-SP)
0.0212958855,Aureo (SD-RJ),Izalci (PSDB-DF)
0.00802572353905,Izalci (PSDB-DF),Paulo Teixeira (PT-SP)
0.019245008973,Alessandro Molon (PT-RJ),Izalci (PSDB-DF)
0.0235702260396,Benedita da Silva (PT-RJ),Izalci (PSDB-DF)
0.0267739776301,Arnaldo Faria de Sá (PTB-SP),Izalci (PSDB-DF)
0.0202860206483,Izalci (PSDB-DF),Jarbas (PMDB-PE)
0.0219793491132,Izalci (PSDB-DF),Otavio Leite (PSDB-RJ)
0.0241825416703,Izalci (PSDB-DF),Walter Alves (PMDB-RN)
0.0304290309725,Felipe Maia (DEM-RN),Izalci (PSDB-DF)
0.0272165526976,Izalci (PSDB-DF),Rogerio Marinho (PSDB-RN)
0.0503952630679,Artur Bisneto (PSDB-AM),Izalci (PSDB-DF)
0.038490017946,Eduardo Cunha (PMDB-RJ),Izalci (PSDB-DF)
0.0527046276695,Fernando Jordão (PMDB-RJ),Izalci (PSDB-DF)
0.0241825416703,Izalci (PSDB-DF),Marco Antônio Cabral (PMDB-RJ)
0.0317820863082,Izalci (PSDB-DF),Professora Dorinha (DEM-TO)
0.0175682092232,Cesar Halum (PRB-TO),Izalci (PSDB-DF)
0.0534522483825,Izalci (PSDB-DF),Nelson Marchezan Junior (PSDB-RS)
0.0267739776301,Izalci (PSDB-DF),Maria Do Rosário (PT-RS)
0.031083493608,Izalci (PSDB-DF),Marcos Rogerio (PDT-RO)
0.0164621599442,Aleluia (DEM-BA),Izalci (PSDB-DF)
0.0172132593165,Izalci (PSDB-DF),Jerônimo Goergen (PP-RS)
0.0286887655275,Imbassahy (PSDB-BA),Izalci (PSDB-DF)
0.0230021853114,Izalci (PSDB-DF),Jutahy Magalhães (PSDB-BA)
0.0167718201809,Izalci (PSDB-DF),Paulo Abi-ackel (PSDB-MG)
0.028171808491,Aelton Freitas (PR-MG),Izalci (PSDB-DF)
0.023281009859,Carlos Melles (DEM-MG),Izalci (PSDB-DF)
0.0157134840264,Duarte Nogueira (PSDB-SP),Izalci (PSDB-DF)
0.0272165526976,Izalci (PSDB-DF),Laudívio Carvalho (PMDB-MG)
0.0298142397,Izalci (PSDB-DF),Miguel Haddad (PSDB-SP)
0.00876889402941,Izalci (PSDB-DF),Wlad (SD-PA)
0.0272165526976,Izalci (PSDB-DF),Mariana Carvalho (PSDB-RO)
0.0119736868018,Izalci (PSDB-DF),Stefano Aguiar (PSB-MG)
0.0511309992565,Izalci (PSDB-DF),Jorge Tadeu (DEM-SP)
0.0361550763031,Izalci (PSDB-DF),Osmar Terra (PMDB-RS)
0.022733144649,Izalci (PSDB-DF),Vanderlei Macris (PSDB-SP)
0.038490017946,Domingos Neto (PROS-CE),Izalci (PSDB-DF)
0.0449466574975,Izalci (PSDB-DF),Shéridan (PSDB-RR)
0.0292352673102,Augusto Carvalho (SD-DF),Izalci (PSDB-DF)
0.0178174161275,Izalci (PSDB-DF),Rogério Rosso (PSD-DF)
0.0398409536445,Benjamin Maranhão (SD-PB),Izalci (PSDB-DF)
0.0361550763031,Izalci (PSDB-DF),Wilson Filho (PTB-PB)
0.0104370715181,Eduardo Cury (PSDB-SP),Izalci (PSDB-DF)
0.0449466574975,Izalci (PSDB-DF),Jaqueline Roriz (PMN-DF)
0.0235702260396,Fraga (DEM-DF),Izalci (PSDB-DF)
0.0131249871826,Izalci (PSDB-DF),Policarpo (PT-DF)
0.0172132593165,Izalci (PSDB-DF),Ronaldo Fonseca (PROS-DF)
0.0151358869729,Décio Lima (PT-SC),Izalci (PSDB-DF)
0.0235702260396,Izalci (PSDB-DF),Rôney Nemer (PMDB-DF)
0.0157134840264,Izalci (PSDB-DF),Marco Maia (PT-RS)
0.0293768432826,Izalci (PSDB-DF),Paulo Pimenta (PT-RS)
0.0436435780472,Mauro Lopes (PSDB-DF),Tadeu Alencar (PSB-PE)
0.0816496580928,Arthur Maia (SD-BA),Mauro Lopes (PSDB-DF)
0.0912870929175,Jorge Côrte Real (PTB-PE),Mauro Lopes (PSDB-DF)
0.0860662965824,Imbassahy (PSDB-BA),Mauro Lopes (PSDB-DF)
0.0690065559342,Jutahy Magalhães (PSDB-BA),Mauro Lopes (PSDB-DF)
0.0645497224368,Mauro Lopes (PSDB-DF),Toninho Pinheiro (PP-MG)
0.05,Daniel Almeida (PC do B-BA),Mauro Lopes (PSDB-DF)
0.0707106781187,Fraga (DEM-DF),Mauro Lopes (PSDB-DF)
0.013490130521,João Paulo Kleinubing (PSD-SC),Pedro Uczai (PT-SC)
0.00578993080206,João Rodrigues (PSD-SC),Pedro Uczai (PT-SC)
0.00903655450535,Angela (PC do B-SC),Pedro Uczai (PT-SC)
0.0166412619081,Celso Maldaner (PMDB-SC),Pedro Uczai (PT-SC)
0.0127388535032,Edinho Bez (PMDB-SC),Pedro Uczai (PT-SC)
0.00667393780428,Pedro Uczai (PT-SC),Ronaldo Benedet (PMDB-SC)
0.0193564501358,Jorge Boeira (PP-SC),Pedro Uczai (PT-SC)
0.0138929094097,Pedro Uczai (PT-SC),Sibá Machado (PT-AC)
0.0156517715286,Fernando Ferro (PT-PE),Pedro Uczai (PT-SC)
0.0136870771507,Afonso Hamm (PP-RS),Pedro Uczai (PT-SC)
0.0101357135685,Marcos Montes (PSD-MG),Pedro Uczai (PT-SC)
0.00660501405202,Irajá Abreu (PSD-TO),Pedro Uczai (PT-SC)
0.0162908803113,Paes Landim (PTB-PI),Pedro Uczai (PT-SC)
0.00754121221758,Arnaldo Jardim (PPS-SP),Pedro Uczai (PT-SC)
0.0126188616281,Dulce Miranda (PMDB-TO),Pedro Uczai (PT-SC)
0.0170152695483,Fábio Trad (PMDB-MS),Pedro Uczai (PT-SC)
0.00940554413305,Cesar Halum (PRB-TO),Pedro Uczai (PT-SC)
0.0118971768375,Hugo Leal (PROS-RJ),Pedro Uczai (PT-SC)
0.0095389627705,Nelson Marchezan Junior (PSDB-RS),Pedro Uczai (PT-SC)
0.0199521721117,Pedro Uczai (PT-SC),Valadares Filho (PSB-SE)
0.0156517715286,Luci (PT-SC),Pedro Uczai (PT-SC)
0.00527390658035,Bohn Gass (PT-RS),Pedro Uczai (PT-SC)
0.0193564501358,Esperidião Amin (PP-SC),Pedro Uczai (PT-SC)
0.0138929094097,José Otavio Germano (PP-RS),Pedro Uczai (PT-SC)
0.00897917897602,Paulo Abi-ackel (PSDB-MG),Pedro Uczai (PT-SC)
0.0115193919396,Luiz Fernando (PP-MG),Pedro Uczai (PT-SC)
0.0136870771507,Geraldo Thadeu (PSD-MG),Pedro Uczai (PT-SC)
0.0153591892528,Marinha Raupp (PMDB-RO),Pedro Uczai (PT-SC)
0.00810334457588,Décio Lima (PT-SC),Pedro Uczai (PT-SC)
0.0330454398064,Alfredo Kaefer (PSDB-PR),Luiz Carlos Hauly (PSDB-PR)
0.0282391247362,Alfredo Kaefer (PSDB-PR),Valdir Rossoni (PSDB-PR)
0.0259499648054,Alfredo Kaefer (PSDB-PR),Marcelo Belinati (PP-PR)
0.036297700432,Alfredo Kaefer (PSDB-PR),Nelson Meurer (PP-PR)
0.0389249472081,Alfredo Kaefer (PSDB-PR),Dilceu Sperafico (PP-PR)
0.0507836716119,Alfredo Kaefer (PSDB-PR),Ricardo Barros (PP-PR)
0.0355334527259,Alfredo Kaefer (PSDB-PR),Osmar Bertoldi (DEM-PR)
0.0307728727448,Alfredo Kaefer (PSDB-PR),Reinhold Stephanes (PSD-PR)
0.0465242105199,Alfredo Kaefer (PSDB-PR),Delegado Francischini (SD-PR)
0.0844400661841,Alfredo Kaefer (PSDB-PR),Rubens Bueno (PPS-PR)
0.0145571048914,Alfredo Kaefer (PSDB-PR),Ronaldo Benedet (PMDB-SC)
0.0239114049929,Alfredo Kaefer (PSDB-PR),Manato (SD-ES)
0.0149270358507,Alfredo Kaefer (PSDB-PR),Luciano Ducci (PSB-PR)
0.0278747336669,Alfredo Kaefer (PSDB-PR),Toninho Wandscheer (PT-PR)
0.032897584748,Alexandre Leite (DEM-SP),Alfredo Kaefer (PSDB-PR)
0.0265465936601,Alfredo Kaefer (PSDB-PR),Laércio Oliveira (SD-SE)
0.0348155311911,Alfredo Kaefer (PSDB-PR),Augusto Coutinho (SD-PE)
0.0282391247362,Alfredo Kaefer (PSDB-PR),Bruno Araújo (PSDB-PE)
0.0290129426593,Alfredo Kaefer (PSDB-PR),Eduardo da Fonte (PP-PE)
0.0341394370999,Alfredo Kaefer (PSDB-PR),Raul Jungmann (PPS-PE)
0.0219317231653,Alfredo Kaefer (PSDB-PR),Giacobo (PR-PR)
0.0169882397146,Alfredo Kaefer (PSDB-PR),Luiz Nishimori (PR-PR)
0.0399361531915,Alfredo Kaefer (PSDB-PR),Fernando Monteiro (PP-PE)
0.0588489886336,Alfredo Kaefer (PSDB-PR),Evandro Roman (PSD-PR)
0.0419129742308,Alex Canziani (PTB-PR),Alfredo Kaefer (PSDB-PR)
0.0278747336669,Alfredo Kaefer (PSDB-PR),Eli Corrêa Filho (DEM-SP)
0.0317820863082,Alfredo Kaefer (PSDB-PR),Gilberto Nascimento (PSC-SP)
0.030303030303,Alfredo Kaefer (PSDB-PR),Pedro Chaves (PMDB-GO)
0.0435194139889,Alfredo Kaefer (PSDB-PR),Lucas Vergílio (SD-GO)
0.0389249472081,Alfredo Kaefer (PSDB-PR),Silvio Costa (PSC-PE)
0.0224733287488,Alfredo Kaefer (PSDB-PR),Vicente Cândido (PT-SP)
0.0285219944816,Alfredo Kaefer (PSDB-PR),Luiz Carlos Heinze (PP-RS)
0.0317820863082,Alfredo Kaefer (PSDB-PR),Arthur Maia (SD-BA)
0.0159576725581,Alfredo Kaefer (PSDB-PR),Heraclito (PSB-PI)
0.0399361531915,Alfredo Kaefer (PSDB-PR),Jhc (SD-AL)
0.050251890763,Alfredo Kaefer (PSDB-PR),Mainha (SD-PI)
0.050251890763,Alfredo Kaefer (PSDB-PR),Paulão (PT-AL)
0.0379868588199,Alfredo Kaefer (PSDB-PR),Lobbe Neto (PSDB-SP)
0.0138929094097,Alfredo Kaefer (PSDB-PR),Floriano Pesaro (PSDB-SP)
0.0193419617729,Alfredo Kaefer (PSDB-PR),Bruna Furlan (PSDB-SP)
0.0435194139889,Alfredo Kaefer (PSDB-PR),Ricardo Tripoli (PSDB-SP)
0.0241402274793,Alfredo Kaefer (PSDB-PR),Silvio Torres (PSDB-SP)
0.0159576725581,Alfredo Kaefer (PSDB-PR),Mara Gabrilli (PSDB-SP)
0.0203742485543,Alfredo Kaefer (PSDB-PR),Thame (PSDB-SP)
0.0137192412152,Alfredo Kaefer (PSDB-PR),Sergio Souza (PMDB-PR)
0.0246182981959,Alfredo Kaefer (PSDB-PR),Papa (PSDB-SP)
0.0163758483677,Alfredo Kaefer (PSDB-PR),Samuel Moreira (PSDB-SP)
0.031265269974,Alfredo Kaefer (PSDB-PR),Vitor Lippi (PSDB-SP)
0.016448792374,Alfredo Kaefer (PSDB-PR),Arnaldo Jardim (PPS-SP)
0.0355334527259,Alfredo Kaefer (PSDB-PR),Pollyana Gama (PPS-SP)
0.0290129426593,Alfredo Kaefer (PSDB-PR),Roberto Freire (PPS-SP)
0.022662980455,Alex Manente (PPS-SP),Alfredo Kaefer (PSDB-PR)
0.0399361531915,Alfredo Kaefer (PSDB-PR),Pastor Marcelo Aguiar (DEM-SP)
0.0422200330921,Alfredo Kaefer (PSDB-PR),Dutra (SD-MA)
0.0202361164629,Alfredo Kaefer (PSDB-PR),Zarattini (PT-SP)
0.032897584748,Alfredo Kaefer (PSDB-PR),Carmen Zanotto (PPS-SC)
0.0215916758544,Alfredo Kaefer (PSDB-PR),Guilherme Campos (PSD-SP)
0.0379868588199,Alfredo Kaefer (PSDB-PR),Rodrigo Garcia (DEM-SP)
0.0219317231653,Alfredo Kaefer (PSDB-PR),Ricardo Izar (PSD-SP)
0.0307728727448,Alfredo Kaefer (PSDB-PR),Major Olimpio Gomes (PDT-SP)
0.0482804549585,Alfredo Kaefer (PSDB-PR),Veneziano (PMDB-PB)
0.025666350117,Alfredo Kaefer (PSDB-PR),Baleia Rossi (PMDB-SP)
0.050251890763,Alfredo Kaefer (PSDB-PR),Fátima Pelaes (PMDB-AP)
0.0482804549585,Alfredo Kaefer (PSDB-PR),Cabuçu (PMDB-AP)
0.0298540717013,Alfredo Kaefer (PSDB-PR),Nelson Marquezelli (PTB-SP)
0.0248682365651,Alfredo Kaefer (PSDB-PR),Aureo (SD-RJ)
0.00937202595193,Alfredo Kaefer (PSDB-PR),Paulo Teixeira (PT-SP)
0.0224733287488,Alessandro Molon (PT-RJ),Alfredo Kaefer (PSDB-PR)
0.031265269974,Alfredo Kaefer (PSDB-PR),Arnaldo Faria de Sá (PTB-SP)
0.023688968484,Alfredo Kaefer (PSDB-PR),Jarbas (PMDB-PE)
0.0513327002339,Alfredo Kaefer (PSDB-PR),Otavio Leite (PSDB-RJ)
0.0219317231653,Alfredo Kaefer (PSDB-PR),Tereza Cristina (PSB-MS)
0.0282391247362,Alfredo Kaefer (PSDB-PR),Walter Alves (PMDB-RN)
0.0317820863082,Alfredo Kaefer (PSDB-PR),Jácome (PMN-RN)
0.0355334527259,Alfredo Kaefer (PSDB-PR),Felipe Maia (DEM-RN)
0.0317820863082,Alfredo Kaefer (PSDB-PR),Rogerio Marinho (PSDB-RN)
0.050251890763,Alfredo Kaefer (PSDB-PR),Fabio Faria (PSD-RN)
0.0588489886336,Alfredo Kaefer (PSDB-PR),Artur Bisneto (PSDB-AM)
0.0898933149951,Alfredo Kaefer (PSDB-PR),Eduardo Cunha (PMDB-RJ)
0.0615457454897,Alfredo Kaefer (PSDB-PR),Fernando Jordão (PMDB-RJ)
0.0290129426593,Alfredo Kaefer (PSDB-PR),Pedro Paulo (PMDB-RJ)
0.0564782494725,Alfredo Kaefer (PSDB-PR),Marco Antônio Cabral (PMDB-RJ)
0.0282391247362,Alfredo Kaefer (PSDB-PR),Indio da Costa (PSD-RJ)
0.0580258853186,Alfredo Kaefer (PSDB-PR),Junior Coimbra (PMDB-TO)
0.0205152484966,Alfredo Kaefer (PSDB-PR),Cesar Halum (PRB-TO)
0.0208062594644,Alfredo Kaefer (PSDB-PR),Nelson Marchezan Junior (PSDB-RS)
0.0341394370999,Alfredo Kaefer (PSDB-PR),Luci (PT-SC)
0.015632634987,Alfredo Kaefer (PSDB-PR),Maria Do Rosário (PT-RS)
0.036297700432,Alfredo Kaefer (PSDB-PR),Marcos Rogerio (PDT-RO)
0.0422200330921,Alfredo Kaefer (PSDB-PR),Esperidião Amin (PP-SC)
0.0192236612027,Aleluia (DEM-BA),Alfredo Kaefer (PSDB-PR)
0.0201007563052,Alfredo Kaefer (PSDB-PR),Jerônimo Goergen (PP-RS)
0.0335012605086,Alfredo Kaefer (PSDB-PR),Imbassahy (PSDB-BA)
0.0268607654675,Alfredo Kaefer (PSDB-PR),Jutahy Magalhães (PSDB-BA)
0.0195852664537,Alfredo Kaefer (PSDB-PR),Paulo Abi-ackel (PSDB-MG)
0.032897584748,Aelton Freitas (PR-MG),Alfredo Kaefer (PSDB-PR)
0.0271863623914,Alfredo Kaefer (PSDB-PR),Carlos Melles (DEM-MG)
0.0183493960854,Alfredo Kaefer (PSDB-PR),Duarte Nogueira (PSDB-SP)
0.00990293185037,Alfredo Kaefer (PSDB-PR),Gabriel Guimarães (PT-MG)
0.0317820863082,Alfredo Kaefer (PSDB-PR),Laudívio Carvalho (PMDB-MG)
0.0348155311911,Alfredo Kaefer (PSDB-PR),Miguel Haddad (PSDB-SP)
0.010239862115,Alfredo Kaefer (PSDB-PR),Wlad (SD-PA)
0.0139822537994,Alfredo Kaefer (PSDB-PR),Stefano Aguiar (PSB-MG)
0.0298540717013,Alfredo Kaefer (PSDB-PR),Jorge Tadeu (DEM-SP)
0.0422200330921,Alfredo Kaefer (PSDB-PR),Osmar Terra (PMDB-RS)
0.0265465936601,Alfredo Kaefer (PSDB-PR),Vanderlei Macris (PSDB-SP)
0.0282391247362,Alfredo Kaefer (PSDB-PR),Danilo Forte (PMDB-CE)
0.0185567404756,Alfredo Kaefer (PSDB-PR),Ana Perugini (PT-SP)
0.0399361531915,Alfredo Kaefer (PSDB-PR),Manoel Junior (PMDB-PB)
0.023688968484,Alfredo Kaefer (PSDB-PR),Edio Lopes (PMDB-RR)
0.0341394370999,Alfredo Kaefer (PSDB-PR),Augusto Carvalho (SD-DF)
0.0465242105199,Alfredo Kaefer (PSDB-PR),Benjamin Maranhão (SD-PB)
0.0422200330921,Alfredo Kaefer (PSDB-PR),Wilson Filho (PTB-PB)
0.0121878737355,Alfredo Kaefer (PSDB-PR),Eduardo Cury (PSDB-SP)
0.017674908041,Alfredo Kaefer (PSDB-PR),Décio Lima (PT-SC)
0.0339764794292,Alfredo Kaefer (PSDB-PR),Joao Arruda (PMDB-PR)
0.0241402274793,Alfredo Kaefer (PSDB-PR),Osmar Serraglio (PMDB-PR)
0.0282391247362,Alfredo Kaefer (PSDB-PR),Fernando Marroni (PT-RS)
0.0183493960854,Alfredo Kaefer (PSDB-PR),Marco Maia (PT-RS)
0.0153973758949,Luiz Carlos Hauly (PSDB-PR),Valdir Rossoni (PSDB-PR)
0.0424476359978,Luiz Carlos Hauly (PSDB-PR),Marcelo Belinati (PP-PR)
0.0395826246664,Luiz Carlos Hauly (PSDB-PR),Nelson Meurer (PP-PR)
0.0212238179989,Dilceu Sperafico (PP-PR),Luiz Carlos Hauly (PSDB-PR)
0.0553795691922,Luiz Carlos Hauly (PSDB-PR),Ricardo Barros (PP-PR)
0.0581238193719,Luiz Carlos Hauly (PSDB-PR),Osmar Bertoldi (DEM-PR)
0.167789013804,Luiz Carlos Hauly (PSDB-PR),Reinhold Stephanes (PSD-PR)
0.0253673144716,Delegado Francischini (SD-PR),Luiz Carlos Hauly (PSDB-PR)
0.0690613883274,Luiz Carlos Hauly (PSDB-PR),Rubens Bueno (PPS-PR)
0.0421847998112,Luiz Carlos Hauly (PSDB-PR),Sandro Alex (PPS-PR)
0.0253673144716,Cesar Souza (PSD-SC),Luiz Carlos Hauly (PSDB-PR)
0.0107470980037,Luiz Carlos Hauly (PSDB-PR),Peninha (PMDB-SC)
0.0207123255334,Luiz Carlos Hauly (PSDB-PR),Valdir Colatto (PMDB-SC)
0.00793725790182,Luiz Carlos Hauly (PSDB-PR),Ronaldo Benedet (PMDB-SC)
0.0621369766001,Luiz Carlos Hauly (PSDB-PR),Pastor Marco Feliciano (PSC-SP)
0.0130376877573,Luiz Carlos Hauly (PSDB-PR),Manato (SD-ES)
0.00826135995161,Dr. Jorge Silva (PROS-ES),Luiz Carlos Hauly (PSDB-PR)
0.0217751778155,Luiz Carlos Hauly (PSDB-PR),Rodrigo Maia (DEM-RJ)
0.0325558506697,Luciano Ducci (PSB-PR),Luiz Carlos Hauly (PSDB-PR)
0.0186145197762,Alice Portugal (PC do B-BA),Luiz Carlos Hauly (PSDB-PR)
0.0538122002501,Alexandre Leite (DEM-SP),Luiz Carlos Hauly (PSDB-PR)
0.0578980949488,Laércio Oliveira (SD-SE),Luiz Carlos Hauly (PSDB-PR)
0.00926283357295,Luiz Carlos Hauly (PSDB-PR),Tadeu Alencar (PSB-PE)
0.0474578997876,Anderson Ferreira (PR-PE),Luiz Carlos Hauly (PSDB-PR)
0.0379663198301,Augusto Coutinho (SD-PE),Luiz Carlos Hauly (PSDB-PR)
0.0615895035794,Bruno Araújo (PSDB-PE),Luiz Carlos Hauly (PSDB-PR)
0.0158192999292,Eduardo da Fonte (PP-PE),Luiz Carlos Hauly (PSDB-PR)
0.0186145197762,Luiz Carlos Hauly (PSDB-PR),Raul Jungmann (PPS-PE)
0.0358748001667,Giacobo (PR-PR),Luiz Carlos Hauly (PSDB-PR)
0.0387492129146,Luiz Carlos Hauly (PSDB-PR),Pastor Vilalba (PP-PE)
0.0370513342918,Luiz Carlos Hauly (PSDB-PR),Luiz Nishimori (PR-PR)
0.0435503556309,Fernando Monteiro (PP-PE),Luiz Carlos Hauly (PSDB-PR)
0.0307947517897,Luiz Carlos Hauly (PSDB-PR),Mendonça Filho (DEM-PE)
0.0320873967408,Evandro Roman (PSD-PR),Luiz Carlos Hauly (PSDB-PR)
0.0685591170191,Alex Canziani (PTB-PR),Luiz Carlos Hauly (PSDB-PR)
0.0143090951758,Angelim (PT-AC),Luiz Carlos Hauly (PSDB-PR)
0.0253673144716,Alan Rick (PRB-AC),Luiz Carlos Hauly (PSDB-PR)
0.0303973835058,Eli Corrêa Filho (DEM-SP),Luiz Carlos Hauly (PSDB-PR)
0.0346583496607,Gilberto Nascimento (PSC-SP),Luiz Carlos Hauly (PSDB-PR)
0.0165227199032,Luiz Carlos Hauly (PSDB-PR),Pedro Chaves (PMDB-GO)
0.010235033889,Daniel Vilela (PMDB-GO),Luiz Carlos Hauly (PSDB-PR)
0.0474578997876,Lucas Vergílio (SD-GO),Luiz Carlos Hauly (PSDB-PR)
0.0636714539967,Luiz Carlos Hauly (PSDB-PR),Silvio Costa (PSC-PE)
0.0367607311047,Luiz Carlos Hauly (PSDB-PR),Vicente Cândido (PT-SP)
0.0249261101285,Luiz Carlos Hauly (PSDB-PR),Orlando Silva (PC do B-SP)
0.00963723931093,Luiz Carlos Hauly (PSDB-PR),Marcos Abrão (PPS-GO)
0.0167789013804,Heuler Cruvinel (PSD-GO),Luiz Carlos Hauly (PSDB-PR)
0.0282984239985,Luiz Carlos Hauly (PSDB-PR),Thiago Peixoto (PSD-GO)
0.00621814077653,Alexandre Baldy (PSDB-GO),Luiz Carlos Hauly (PSDB-PR)
0.0325558506697,Afonso Hamm (PP-RS),Luiz Carlos Hauly (PSDB-PR)
0.0388790263868,Luiz Carlos Hauly (PSDB-PR),Luiz Carlos Heinze (PP-RS)
0.0380509717074,Luiz Carlos Hauly (PSDB-PR),Renato Molling (PP-RS)
0.00999883353746,João Dado (SD-SP),Luiz Carlos Hauly (PSDB-PR)
0.0273998312176,Lucio Vieira Lima (PMDB-BA),Luiz Carlos Hauly (PSDB-PR)
0.0316385998584,Luiz Carlos Hauly (PSDB-PR),Penna (PV-SP)
0.0482172744015,Luiz Carlos Hauly (PSDB-PR),Marcos Montes (PSD-MG)
0.0263249063246,Luiz Argolo (SD-BA),Luiz Carlos Hauly (PSDB-PR)
0.0148233574823,Dr Sinval Malheiros (PV-SP),Luiz Carlos Hauly (PSDB-PR)
0.0866458741517,Arthur Maia (SD-BA),Luiz Carlos Hauly (PSDB-PR)
0.00757510547698,Luiz Carlos Hauly (PSDB-PR),Zé Silva (SD-MG)
0.0261027512445,Heraclito (PSB-PI),Luiz Carlos Hauly (PSDB-PR)
0.01571057493,Irajá Abreu (PSD-TO),Luiz Carlos Hauly (PSDB-PR)
0.0435503556309,Jhc (SD-AL),Luiz Carlos Hauly (PSDB-PR)
0.0300150112594,Luiz Carlos Hauly (PSDB-PR),Ricardo Bentinho Dias (PRB-SP)
0.0162779253348,Celso Russomanno (PRB-SP),Luiz Carlos Hauly (PSDB-PR)
0.0273998312176,Luiz Carlos Hauly (PSDB-PR),Mainha (SD-PI)
0.00767348759194,Luiz Carlos Hauly (PSDB-PR),Roberto Alves (PRB-SP)
0.0774984258292,Luiz Carlos Hauly (PSDB-PR),Paes Landim (PTB-PI)
0.0447437370143,Beto Mansur (PRB-SP),Luiz Carlos Hauly (PSDB-PR)
0.0223718685071,Luiz Carlos Hauly (PSDB-PR),Sergio Reis (PRB-SP)
